,comm_1
16264,1319008624413376516
16265,4491225202
16266,4041839195
16267,306184313
16268,972610623531044865
16269,1473364278
16270,1263939464738504704
16271,993210444574789632
16272,307203046
16273,2282704909
16274,1371275097378582534
16275,725309958137454592
16276,829314821225066496
16277,1111229422567415808
16278,436217614
16279,61680803
16280,1103775431075991553
16281,930360146
16282,99664022
16283,171709615
16284,240809427
16285,1017174424011923456
16286,183280654
16287,159555221
16288,735413179
16289,1339242699975745537
16290,814817697846464513
16291,243682046
16292,2329111671
16293,13399182
16294,747236894761684992
16295,725745979203457024
16296,28870492
16297,1041892726134976513
16298,1036917825091325952
16299,164315243
16300,143998353
16301,334965114
16302,2557772984
16303,2967009730
16304,955257133
16305,208310558
16306,2670926164
16307,140860981
16308,279706455
16309,1332326508
16310,309075651
16311,531704609
16312,1048504060872220677
16313,2767329246
16314,342173490
16315,595600211
16316,711774912
16317,281855021
16318,1135274330391285760
16319,1782486925
16320,154664219
16321,177611920
16322,1114261105881362432
16323,3171889006
16324,3382424512
16325,1351348833008168962
16326,874641825440706560
16327,321597832
16328,892456175672995841
16329,935501995
16330,1254588021292371968
16331,789232543
16332,4525284563
16333,261295146
16334,2608918643
16335,788445625352347648
16336,1041765370665869317
16337,127967904
16338,1065304987624980481
16339,239894537
16340,151133982
16341,170505141
16342,451080067
16343,186884335
16344,287904782
16345,964389859
16346,1511585562
16347,364940648
16348,3453177377
16349,1114969580408115201
16350,1432084152
16351,366387477
16352,229613485
16353,1358453083
16354,51813043
16355,95063856
16356,845869753377935360
16357,1202429448
16358,308697078
16359,1364146462683242496
16360,154357452
16361,1012460613505896449
16362,3409573929
16363,45941354
16364,22929942
16365,336587847
16366,208553735
16367,716156613523083264
16368,933885478847352832
16369,183231616
16370,1210852209795072000
16371,142192618
16372,979115976829603841
16373,171183668
16374,1340825139458535432
16375,441406061
16376,2370077589
16377,174432681
16378,1295120353837146117
16379,126432261
16380,1137908365
16381,132704571
16382,1113838366141952006
16383,962893477
16384,1241033185175240704
16385,77212548
16386,311171526
16387,851916934941736961
16388,812466437298262016
16389,1220870484633554944
16390,981026551801307136
16391,1235557422250500096
16392,162530007
16393,2902448487
16394,2375026058
16395,547268691
16396,3002929425
16397,185921027
16398,2196706855
16399,307609052
16400,158869286
16401,105446139
16402,485084363
16403,974765396061540354
16404,1223651758213357571
16405,335520079
16406,4635617842
16407,1276292806538153986
16408,152028221
16409,178971328
16410,4197473325
16411,109940398
16412,358551336
16413,180545636
16414,97588702
16415,1213199664
16416,1274825870474194944
16417,135508277
16418,1175385410576498688
16419,305288371
16420,313046254
16421,2822019899
16422,188088123
16423,124699832
16424,1001287888888352773
16425,872941176000827396
16426,2652476147
16427,80468378
16428,831707150938431489
16429,345068665
16430,29794546
16431,1126649260555083777
16432,3173200871
16433,154753354
16434,909520300592828417
16435,1241007622288965633
16436,914940832616210432
16437,953008518721949696
16438,130205916
16439,1076690845
16440,198052013
16441,215396550
16442,386216880
16443,913851340840931328
16444,4314442757
16445,1142603597353496582
16446,901263805052747779
16447,387069889
16448,1086020973445427201
16449,1362044352
16450,1177425864885264384
16451,399019661
16452,1476509101
16453,730450242185859072
16454,2708523298
16455,183020017
16456,2820266009
16457,835193024946688001
16458,1010574181
16459,1040747370537996290
16460,128968644
16461,716017154
16462,540455482
16463,98978680
16464,954006500107841537
16465,2379494317
16466,151045393
16467,74727242
16468,1035593430339145728
16469,3308686677
16470,1001977923010727940
16471,259976071
16472,1031634826430955520
16473,3379773274
16474,972651399459852289
16475,395460791
16476,3361790968
16477,1351321861360136192
16478,1615667414
16479,943110028231364608
16480,598870037
16481,1296266243704594432
16482,147716517
16483,861001943577178112
16484,1159185348301336576
16485,1370912198348918789
16486,1236485268
16487,3056514086
16488,122796283
16489,971948199773577218
16490,1265423437855633417
16491,1723671890
16492,151721351
16493,1222814335086596096
16494,156625271
16495,1569327955
16496,98690427
16497,2274415596
16498,166834387
16499,1094790311010861056
16500,1323259122
16501,1196814437849686016
16502,42967757
16503,1071113294
16504,229370600
16505,570432293
16506,193940416
16507,22265193
16508,142158209
16509,2535614959
16510,1264977440406978560
16511,827972672768339968
16512,179515698
16513,1013957236366987264
16514,1282716033783037953
16515,182128019
16516,1249805383172001796
16517,175044733
16518,785116430
16519,396853396
16520,425405477
16521,123047717
16522,610235412
16523,24032670
16524,1028080922074251264
16525,361449010
16526,866068421607391233
16527,1177275761482522624
16528,185896404
16529,373794049
16530,286502636
16531,268971045
16532,2244024735
16533,705823531276378113
16534,1050056786
16535,1149786800
16536,573257325
16537,31546898
16538,268401185
16539,336117114
16540,311042482
16541,15010378
16542,4196448585
16543,254670770
16544,1077587935946555393
16545,1280140935540727815
16546,716838588
16547,2760447566
16548,217280364
16549,1296491134529789954
16550,146554258
16551,1186661007357292545
16552,1281471061
16553,358806486
16554,2338643536
16555,534433695
16556,273148425
16557,148530273
16558,4702782553
16559,1653957115
16560,2851912725
16561,1296771969329881095
16562,1477765723
16563,491832691
16564,1154356349565841408
16565,1124092931432906753
16566,183249218
16567,2750828935
16568,989260988947091457
16569,615595760
16570,329373627
16571,223333246
16572,442017990
16573,315489713
16574,1067254184087617537
16575,342257526
16576,843868338438787072
16577,2896065219
16578,334406566
16579,97588880
16580,364846815
16581,186874745
16582,1073425848466845697
16583,434981389
16584,1241519564409749506
16585,817381027593195520
16586,147225872
16587,1013466012963008512
16588,1045117028733001728
16589,2295344996
16590,155373480
16591,415998847
16592,1310638584576253952
16593,353964646
16594,1358809568931889161
16595,158129270
16596,1179190459
16597,1299808046433042432
16598,581911635
16599,210334762
16600,1190112649163476994
16601,84218815
16602,135978929
16603,2784732833
16604,905878292271681536
16605,849979242
16606,932058905798168576
16607,352773186
16608,608732489
16609,153511751
16610,104399735
16611,1317592526505807875
16612,31420962
16613,725034787
16614,1001981829270917120
16615,1016855981349855232
16616,210955858
16617,1230594191924899841
16618,11289792
16619,41620341
16620,187330639
16621,1666542252
16622,1571385084
16623,580067190
16624,158231803
16625,1341672509373079553
16626,129798882
16627,1174836000620761090
16628,625146889
16629,55526516
16630,105826958
16631,170793720
16632,66054070
16633,597021449
16634,720468266548924416
16635,124835771
16636,1276707065050824704
16637,1334566085916585995
16638,3112004758
16639,1315462867429273600
16640,940153657
16641,44394152
16642,857268405593886721
16643,971919787717742593
16644,123601390
16645,1167769251308101634
16646,2847353651
16647,2774996938
16648,36310118
16649,743077538780581888
16650,892487600363233280
16651,1187120433268744192
16652,328676490
16653,771843842530242560
16654,4213802169
16655,271161060
16656,1072322476594618369
16657,36175685
16658,1689380767
16659,2885325089
16660,1231257889945391104
16661,1267946382
16662,3230395696
16663,884205710137065472
16664,1193695009817743360
16665,328826983
16666,172603681
16667,1135551819906736128
16668,3054077091
16669,123327130
16670,228142817
16671,960263233880973315
16672,32485590
16673,2327785448
16674,155344285
16675,1354216676095619079
16676,1166389504372019200
16677,1073266333264035840
16678,298874963
16679,1158512652
16680,460649225
16681,1187037698118377474
16682,201095221
16683,177222447
16684,7941262
16685,124857423
16686,29114684
16687,389610372
16688,1043170312458776576
16689,401378030
16690,1912204278
16691,707543122352410624
16692,1694197596
16693,1167216174972702724
16694,1303372851572084737
16695,1944890221
16696,277720578
16697,15103097
16698,1239693013581955073
16699,1223247719168385024
16700,1211018094497239042
16701,177942846
16702,348432729
16703,138361979
16704,120594535
16705,1095119175813603328
16706,1691248789
16707,872703679
16708,780919134410436608
16709,291866648
16710,290205544
16711,1348660218650099712
16712,211754257
16713,3602668577
16714,1100600643587330048
16715,3195015371
16716,574674158
16717,508395390
16718,895879952
16719,195383002
16720,1408338306
16721,1238851765820366851
16722,1326321621683089410
16723,197090653
16724,220876835
16725,1304426030782910470
16726,723033421
16727,62616992
16728,63731412
16729,252438193
16730,234625659
16731,1240073312065196032
16732,754105986286104576
16733,825537000
16734,1159620589516140545
16735,1309135373122121729
16736,1104450589
16737,171285919
16738,1242489065942941696
16739,809784498
16740,171943322
16741,209290194
16742,1468576285
16743,1030781521
16744,1206395532127735808
16745,310424968
16746,965434327315206145
16747,254268511
16748,89864312
16749,1367170041003847682
16750,721321080284127232
16751,1614303062
16752,2733829305
16753,719327364132507648
16754,147622944
16755,177342424
16756,2708763009
16757,1152352228910538752
16758,197629797
16759,2933142465
16760,185977861
16761,182319576
16762,1281675789621170177
16763,4033506796
16764,981697103654203392
16765,42923085
16766,703152872
16767,2220273704
16768,490958030
16769,781671780880613376
16770,1066463184880631809
16771,1025101808
16772,1950261500
16773,1057052247123812352
16774,838076556195086336
16775,110267572
16776,262045391
16777,1188105757
16778,185276644
16779,1251949273404628995
16780,252100000
16781,251613179
16782,1921546903
16783,1329415273103958019
16784,183247108
16785,1722597798
16786,2312177845
16787,756423866
16788,188845982
16789,50778394
16790,94807837
16791,1645513915
16792,565110689
16793,180963715
16794,460673132
16795,1363287336952414216
16796,2895300713
16797,1035574730777157633
16798,312183888
16799,319931795
16800,139116555
16801,1090869222
16802,878985152
16803,303771018
16804,1079185258648604674
16805,137351741
16806,2537592680
16807,717716071239782400
16808,1074124580
16809,114319712
16810,769537878
16811,4228515028
16812,1245168980182130689
16813,848357827349446656
16814,124571972
16815,77651717
16816,112764082
16817,4197963088
16818,1707879144
